NUMERO_FACTURA;CODIGO_DE_BARRAS;59
379314;4175001447889428;87
242181;3565498419889073;72
922947;337941663905882;83
428176;6392137656889618;43
78491;6759285324250197;61
283259;4844018750847083;49
590477;3588146329453471;73
791406;56022546698907616;42
888567;3533591898131154;78
602267;3532843410134864;53
850089;3560472207542868;93
450468;3543908937663989;99
806355;6378147875999682;24
459389;3568137979867536;98
217471;5018309241254251520;33
444599;56022578196000880;91
660572;3559711689505841;21
350103;5610811018067547;14
257179;3540211321291597;79
76154;5602234986189906;60
101388;3582594778114373;54
889462;5100139029761834;57
372694;5565111096903183;66
358973;5602242757790638;52
115087;3584198668740574;49
707058;4041592399489;15
61225;5002359795652244;14
418738;3579968978120528;4
276700;4041373166537;73
695011;3545024635616754;16
304018;3568196167491236;99
635843;4026268834765104;43
230249;3567240832224498;31
907083;560223976537027520;39
390330;3558072380125038;47
386620;5100147358493424;47
36790;30580193924359;10
198391;30155694386596;54
516179;5007662992878453;32
49745;3569240267908266;57
748187;5007664208296983;7
728196;3545693776933275;29
125149;201579228615506;59
491898;3552853928624855;18
190819;3551822514951833;20
185823;3568738041415327;5
200262;4026140586637353;9
308423;3589976736816251;7
936361;6759313987703202816;70
737238;379144066797654;42
227069;3578790896108240;85
118874;3534539895811715;55
224527;3542632064919664;44
539867;6394841844663961;56
358823;4175000250646446;51
14620;5007669258021843;15
777032;5602235237486972928;37
338224;4026633428048854;5
235512;5641823756633357312;94
396164;3559437184921909;47
88993;375865442544899;3
860659;3565120644574706;42
190760;5020053436685291520;41
74659;56022279048842896;39
266165;3571361804860509;46
414871;3585801169349808;99
608051;30428220758723;37
725995;3532746467879721;52
645042;30237363054877;81
67848;201514096942989;57
114475;5420888724072987;71
519471;5382214558494807;66
819739;4903195178002331;26
167846;3542410599279064;8
221638;5100171714275234;73
593045;3531508803688187;56
508315;3561738274065895;67
979426;5007665154488540;47
513312;3545762226006006;15
107711;3542872041501033;13
156329;5602246555859438;82
83389;3542989059793284;75
323261;201787324366631;49
552218;3543033015801029;24
845906;5414876343491942;36
146124;201906725002310;73
845337;5602240761152845;88
127390;4913784852319398;54
666233;3547760747020405;54
422023;3567581308286119;11
726023;201439176715420;52
856399;67066163584228672;100
999613;5007667035222676;95
163510;3569496870983381;85
699429;6399474254081485;2
436564;3542523882547276;89
832131;4041592089692;72
974179;5007662235193561;20
879383;3546931976067232;29
240216;374622379894271;36
887988;6761755759138703360;14
280471;6763654569747668992;8
883086;3583133244398960;69
253835;3583549302395236;36
125529;56022597975429056;97
841529;3569464696603120;3
228626;3531266828625516;96
449235;3586059021203833;8
705835;3563022139598400;71
422766;3532045418518847;87
998449;6334157744974330;60
928199;6709755285169785;90
706847;3573548964127756;68
340597;4844222697703801;77
947362;5048370267480234;88
842328;3529743174454075;51
88453;491102708863590336;31
778012;3544942203353222;22
145127;3560508929611158;51
359703;63043717635033408;81
375039;374283568284905;71
330462;3543357183905951;87
903528;201901800560183;19
302309;3562576080508024;51
143888;3538810844319704;77
680435;3549684302679090;62
645839;3578367145956032;72
441150;30060705178869;15
566437;201759760126126;41
512277;30514950809339;56
475225;5038029730893793280;28
515898;3562590195516996;6
144168;5556007585155296;40
316421;374288967200857;82
489567;3582750077174027;82
331749;561098216408923264;7
774741;3542762758475671;67
25684;3553837953956182;35
467439;5507723231149737;48
464102;3563493994553055;59
730079;3571051372453981;70
64149;201507516982478;78
556527;30557528338984;22
821537;201859520075082;61
390591;491160214815351232;8
971172;5602259505168651;40
325893;374622856577514;5
983407;3585870398786593;20
966242;56022274097652024;36
199655;3578219080981790;91
445870;3566296057667028;96
603486;3563332060633104;58
534998;30240394328450;34
316986;3552943664356869;51
415557;6375742533795630;22
97201;6333451490662848;91
94367;6044127484075490;16
739134;4905539335932871680;57
224842;3541177418500902;60
259584;201422546568653;15
532858;3558681920222459;80
414738;3556441774402232;68
862436;5602219739203971;63
647162;6761395071822944;5
810593;4041598609102781;29
745100;345689491297069;48
637932;502070378405436736;68
306111;56022548620283968;60
285644;4026756950278076;82
321690;633329177226437504;30
502369;3551215646266644;29
622023;6397081700491341;71
102906;3559145124716673;24
777902;5602232439579152;71
909552;5010129208333280;15
859879;675988751656860160;73
232163;372301330459928;5
249311;3575533199722736;23
434728;3542866393574457;16
263145;3539137919506372;23
501428;5602234652178043;11
373446;3534916290401492;64
916088;3552771616252070;30
611651;3535873594371344;63
621044;6304697258954828;76
336049;503858949945938240;30
581952;4508315632005956;100
901476;3566223049533563;35
836767;6763915388575872000;81
117847;676331730456776704;13
485395;5048374817375571;13
690943;3539686144066867;65
235230;5100143877528188;100
601358;30345353280061;82
129260;3537867967677533;1
220038;3560523973118935;72
510731;5100149601026902;37
250507;3577040219146357;81
661015;374622416624210;24
283743;3564043560311419;44
626146;3554921720465146;83
512198;6706643078045748224;45
371180;3575382055919279;90
850410;6767755174022937600;76
251248;4041374759116;75
472143;5568791413596179;28
691303;4913123977553872;70
8213;3561303524501718;80
688853;30382059615878;28
188807;633374794069752704;18
934949;201466249775107;23
88877;3530879760798512;35
1011;3586604775455459;31
906285;4692272619323348;91
757134;3542909798512498;73
827176;3568834305262172;95
608710;3558456184025421;23
715345;3582704799995805;64
314534;3580090024202080;26
957958;4026878464113423;11
518238;5007661025815433;41
226017;3572614665925350;37
754820;374622839775920;61
951112;3561300050487908;14
953743;5519768030000330;36
708554;3572478220078729;95
173488;3589958846346353;11
921633;201647744996328;90
412698;560225914681386112;92
212678;3558636716036976;89
573295;36511847064122;96
89687;3582392790528658;97
286872;3544228497454367;55
20817;3555844694931811;33
920965;5281209265948097;59
45963;30263474414016;80
221910;3571649915129412;68
150438;4041373147626067;46
244205;3574132440812353;22
231127;4913578136674408;38
326783;6767940479123918;89
85449;372301635696455;14
700301;5100132310972533;89
635802;3576238611183025;66
469459;3555690679010125;87
306874;6334429287853845;31
800185;50204233164729104;14
884775;343571490411838;67
765740;3567171263923789;34
146700;201998071086815;12
33836;4844625204692475;22
315160;3529162984364749;42
64833;5277190938320045;6
706305;5010128269012940;14
372128;493699742469777664;36
521916;5602253969134077;19
949873;6304663167924278;98
914751;5893825072058224;50
914364;6396011454080579;90
453977;3547063694448111;68
242530;6375132680521353;34
630429;3572342665042592;7
917853;6379401349723445;29
170073;374283360415459;89
85176;3550877256408526;10
680757;3587926675888995;97
680065;5199664884966782;22
340763;5602223685284865024;1
387650;3584097216227615;87
341035;6334400290768201728;36
924556;30598350102874;79
317055;3544312087484099;26
742994;3584986779940475;25
774901;6767660114227243;14
887925;3567135472453151;77
260429;3537497369563147;28
157817;3563169137171639;18
681901;30389773342317;50
589273;3529236634166983;94
960288;3544552594566629;1
682976;5048372959574076;67
475377;3531892156651921;91
524103;5602245796128066;48
139842;3538815666037011;58
914532;5610356490579932;6
257934;30017304477845;99
782383;3540507951470272;30
622751;5602222983570939;51
345547;3543680883497247;73
869288;6706403218830495;12
297552;4041374694600752;16
203291;5100172491426016;99
39952;3584794051597058;77
125224;6767962536494793;84
93981;3564198162924520;17
94749;3563980947265787;94
228159;3534886118822924;78
975240;3583372964871000;58
626624;4913511109699268;24
287238;5100171635184739;25
188852;4508966718048235;75
830867;3585493450004480;47
427003;201520688776040;69
75241;3537911927138036;75
986259;3543232031558288;97
750588;6304611752366694;40
612726;3544923614697548;8
489412;3547227638715436;91
885740;3580609602203226;77
421953;67096446861746616;29
78908;3542836271550762;71
902068;3585204580201783;97
944307;5492092005168639;61
40334;3558992707574859;38
772701;374622708125900;69
160974;3534440149659408;72
617335;6767778651806843904;70
573235;3554772441449400;53
512234;5509849538343869;28
520859;3575736993013190;20
232097;374283093017762;29
456812;4026237063157069;29
830133;3580936926558948;93
984708;56022580436351040;29
925121;3537801719978824;47
271477;4041374577338470;78
10224;5539942396280564;36
68917;3551943345599573;82
883748;5010127537282541;17
902262;5602216475576032;47
489240;5602212082688203;21
614876;56022359538760912;47
879916;4917540135110079;6
353624;3556322982243156;84
734123;343996864129288;70
73796;6387386523956715;3
642519;4026029436242193;22
933381;6304316237742242;26
319480;676227221893651840;27
981323;30024899189215;72
277891;30459519648366;33
754329;30148108652505;61
984777;5100171005606584;64
799822;5010128585684307;13
429739;5100178435832144;69
741508;6709598997591504896;54
462254;50381296738777616;76
170839;3538509129617093;47
133799;6390303101323510;68
410902;3545164533926119;19
223534;3563107600269431;60
766087;676201418555021184;34
528377;6395361771350663;20
958163;6333079393833747456;9
840886;3571648082144204;22
896743;5602231410873204;32
165702;3532130738611397;46
390130;3557071623067305;52
457983;5104484104189212;81
446872;6331109483106939904;87
308443;3534134424251482;86
218924;5454447697249103;45
333805;50209397313659648;21
716211;3533161747561231;35
808157;3583605029168353;34
623450;4508870603114377;57
983248;5100137145130538;39
99540;3586791605891472;68
887835;5602257410709460;91
912020;3545412854499665;68
3402;5602247136630553;63
619327;30323812212413;92
835609;3578643648490343;94
596148;4175008623924168;80
359864;5602236182989955;30
157521;50185174630660128;43
50983;30178323858819;32
835619;4844154683545898;82
966557;372160356877854;85
991574;372232361048407;61
156104;344902184055376;85
838871;5038746539932908;20
778410;3589654571619003;39
837610;4936662949504326;31
653155;5100139823680529;55
299006;490563295587106240;59
687148;5641823744127850496;67
749163;5100136271593600;43
589392;50200349397203160;26
586220;30288801648309;81
888541;675934125124538624;14
131871;3578989390047330;22
691294;670602306009275392;85
573829;560222271302210176;19
281625;58935261108435448;47
60134;3581844827436116;56
825218;3533231164581309;69
387045;676283923530370304;64
280755;201605319717826;81
201569;4508637191631538;81
13125;342281517287648;49
890357;4041374747210;62
240885;3554760114960225;64
610050;3560548808890556;17
124399;3549698718642393;34
355224;50206317743388328;32
76367;5227317912541558;92
755668;3564921941794694;56
965753;3557950312911461;91
289312;4425489807284;97
174094;6333279842997533;81
715309;4041376227398747;67
434071;6334363626210377;44
395725;3556979523247150;85
682635;3581739316702160;7
246174;5100141113609473;84
439221;5602244379989523;66
943293;3579197908481889;8
748141;3565482258766790;21
4487;564182556084055232;10
46127;5602215972135029;93
718611;3570220881055493;15
869264;4911839635071845376;84
370401;3560622340608733;11
591329;3581395560228673;18
811637;4017954915663307;35
590733;6759631398798325760;72
612079;3580191753185692;8
36501;3564330582195130;94
203945;5018832026451448;13
412862;3540202100855322;80
633623;3529715398117688;2
619054;502070043707387328;76
247543;6331101420233803776;68
483220;5602241844728569;26
632427;67713014834954640;89
64730;6331106045093996;53
610219;503815745511727232;40
5676;3543086400185317;64
413421;5100137693718874;4
82734;3534044817786178;30
675920;3532327547275204;8
920284;5602211290193022;32
642826;5641820967788482560;38
909503;5520989927753123;94
355192;490529589859713536;33
883540;344505359626598;84
444677;3557888517302427;85
843386;3547654968675213;43
177382;3544179111851449;48
418645;3579974776602170;50
374086;3529304818823272;96
778123;3555085075073084;5
292315;4936232222986763264;67
351054;377148295916060;85
567044;5457771303145281;34
188083;30077671490318;51
154480;5020090073665198;52
790398;3587703889930537;79
520413;3588776964361140;92
33032;5020874719593421;30
118799;3567963202265045;53
698293;4844855717302334;35
140614;4041590223038376;24
368499;3583596903277412;23
101747;4911941471096585216;81
38825;4026961232076724;86
570414;5179743009504407;19
488663;377400225142170;41
537034;676788625279126528;41
639296;3580221905079467;97
563083;337941879017969;34
72049;493680933133069568;34
163631;5020817599457803;24
801882;5327215463467380;62
918858;5602218602555988;71
641336;676303527368829696;55
233474;5018503327573723;78
92243;3534911510398222;41
817017;5106063004733341;9
26522;5100178947006948;38
201726;3586408549253368;39
959416;374622400076682;24
786008;3545767818095507;5
881648;633110513166994560;9
782793;501828722216780160;7
685892;3540143999726408;68
527731;5100175683357162;86
395539;3573240520799902;5
311461;3558541456895914;37
924174;3535990494474810;32
733649;3542345788387890;28
536293;6304722625653042;31
738899;67634359503121872;8
127131;3540910239637201;9
838277;633338663598467968;38
78004;3552027304647455;45
508272;3565901188534150;8
669782;3579599423452230;79
413320;502007605479740224;70
189593;4405793801182133;15
264246;560222229148630400;22
